battery,hypothesis,result_class,mechanics_result_class,exact_result_class,scenario,beat_seconds,beat_frequency_hz,dwell_ratio,flight_s,dwell_s,rho_alpha,alpha_entry_rate_hz,alpha_bout_s,active_fraction,throw_height_m,launch_energy_j,launch_energy_throughput_w,peak_lower_bound_n,rms_lower_bound_n,position_noise_m,velocity_noise_m_s,landing_error_sigma_m,catch_radius_m,standardized_catch_radius,trials,seed,clean_probability,correction_probability,drop_probability,exact_clean_probability,exact_correction_probability,exact_drop_probability,clean_residual,correction_residual,drop_residual,exact_clean_within_wilson,exact_correction_within_wilson,exact_drop_within_wilson,calibration_status,hypothesis_scope
tempo_dwell,"tempo and dwell have separable timing, mechanics, and modeled reliability effects",simulation estimate,model consequence,model consequence,tempo_0.25_dwell_0.25,0.25,4.0,0.25,0.625,0.125,0.5,4.0,0.125,0.5,0.47900390625,0.5638833984375,2.25553359375,7.0632,4.994436616876822,0.008,0.04,0.026248809496813377,0.035,1.3333938060790538,20000,20260821,0.49605,0.3193,0.18465,0.4950342426094604,0.3225631534181934,0.18240260397234623,0.0010157573905396067,-0.003263153418193443,0.0022473960276537808,true,true,true,uncalibrated illustrative model,model discrimination under declared assumptions; not empirical validation
tempo_dwell,"tempo and dwell have separable timing, mechanics, and modeled reliability effects",simulation estimate,model consequence,model consequence,tempo_0.4_dwell_0.25,0.4,2.5,0.25,1.0,0.2,0.5,2.5,0.2,0.5,1.22625,1.4435415,3.6088537499999997,7.0632,4.994436616876822,0.008,0.04,0.04079215610874228,0.035,0.8580080912295551,20000,20260821,0.328,0.28215,0.38985,0.33207971946226755,0.27703228494551846,0.390887995592214,-0.004079719462267539,0.005117715054481553,-0.0010379955922140138,true,true,true,uncalibrated illustrative model,model discrimination under declared assumptions; not empirical validation
tempo_dwell,"tempo and dwell have separable timing, mechanics, and modeled reliability effects",simulation estimate,model consequence,model consequence,tempo_0.6_dwell_0.25,0.6,1.6666666666666667,0.25,1.5,0.3,0.5,1.6666666666666667,0.3,0.5,2.7590625,3.247968375,5.4132806250000005,7.0632,4.994436616876822,0.008,0.04,0.06053098380168622,0.035,0.5782162753982036,20000,20260821,0.22265,0.2122,0.56515,0.22750137359523692,0.20938051448734296,0.5631181119174201,-0.004851373595236935,0.0028194855126570384,0.0020318880825799246,true,true,true,uncalibrated illustrative model,model discrimination under declared assumptions; not empirical validation
tempo_dwell,"tempo and dwell have separable timing, mechanics, and modeled reliability effects",simulation estimate,model consequence,model consequence,tempo_0.25_dwell_0.45,0.25,4.0,0.45,0.525,0.225,0.09999999999999998,4.0,0.024999999999999994,0.9,0.33798515625000003,0.39787612593750005,1.5915045037500002,3.924,3.7226332615502162,0.008,0.04,0.022472205054244233,0.035,1.5574795582149468,20000,20260821,0.5648,0.31335,0.12185,0.5638669816369539,0.31677634815204875,0.11935667021099731,0.0009330183630460454,-0.0034263481520487304,0.002493329789002685,true,true,true,uncalibrated illustrative model,model discrimination under declared assumptions; not empirical validation
tempo_dwell,"tempo and dwell have separable timing, mechanics, and modeled reliability effects",simulation estimate,model consequence,model consequence,tempo_0.4_dwell_0.45,0.4,2.5,0.45,0.8400000000000001,0.36000000000000004,0.09999999999999998,2.5,0.039999999999999994,0.9,0.8652420000000002,1.0185628824000001,2.546407206,3.924,3.7226332615502162,0.008,0.04,0.03453925303187665,0.035,1.0133398069639237,20000,20260821,0.38525,0.30165,0.3131,0.3876135487358877,0.3014885713875611,0.3108978798765512,-0.0023635487358877327,0.0001614286124388964,0.002202120123448781,true,true,true,uncalibrated illustrative model,model discrimination under declared assumptions; not empirical validation
tempo_dwell,"tempo and dwell have separable timing, mechanics, and modeled reliability effects",simulation estimate,model consequence,model consequence,tempo_0.6_dwell_0.45,0.6,1.6666666666666667,0.45,1.26,0.54,0.09999999999999998,1.6666666666666667,0.059999999999999984,0.9,1.9467945000000002,2.2917664854,3.8196108090000003,3.924,3.7226332615502162,0.008,0.04,0.051030970988214595,0.035,0.6858580058780993,20000,20260821,0.2622,0.2455,0.4923,0.2683481278787303,0.2388492183839579,0.4928026537373118,-0.006148127878730314,0.006650781616042101,-0.0005026537373117868,false,false,true,uncalibrated illustrative model,model discrimination under declared assumptions; not empirical validation
tempo_dwell,"tempo and dwell have separable timing, mechanics, and modeled reliability effects",simulation estimate,model consequence,model consequence,tempo_0.25_dwell_0.6,0.25,4.0,0.6,0.45,0.3,0.0,0.0,0.0,1.0,0.24831562500000004,0.29231715375000006,1.1692686150000002,3.5316,3.5316,0.008,0.04,0.019697715603592212,0.035,1.7768557889838332,20000,20260821,0.62715,0.29545,0.0774,0.6256893738378447,0.29871865609797554,0.07559197006417971,0.001460626162155254,-0.003268656097975553,0.001808029935820285,true,true,true,uncalibrated illustrative model,model discrimination under declared assumptions; not empirical validation
tempo_dwell,"tempo and dwell have separable timing, mechanics, and modeled reliability effects",simulation estimate,model consequence,model consequence,tempo_0.4_dwell_0.6,0.4,2.5,0.6,0.7200000000000001,0.48,0.0,0.0,0.0,1.0,0.6356880000000001,0.7483319136000002,1.8708297840000003,3.5316,3.5316,0.008,0.04,0.02989046670763105,0.035,1.170941904064164,20000,20260821,0.4427,0.3129,0.2444,0.4417689071271771,0.31660896289827484,0.24162212997454807,0.0009310928728228918,-0.0037089628982748257,0.002777870025451934,true,true,true,uncalibrated illustrative model,model discrimination under declared assumptions; not empirical validation
tempo_dwell,"tempo and dwell have separable timing, mechanics, and modeled reliability effects",simulation estimate,model consequence,model consequence,tempo_0.6_dwell_0.6,0.6,1.6666666666666667,0.6,1.08,0.72,0.0,0.0,0.0,1.0,1.4302980000000003,1.6837468056000005,2.806244676000001,3.5316,3.5316,0.008,0.04,0.04393449669678714,0.035,0.7966405132975951,20000,20260821,0.30365,0.27235,0.424,0.30960586943515866,0.2647342892812501,0.42565984128359124,-0.005955869435158689,0.007615710718749891,-0.0016598412835912568,true,false,true,uncalibrated illustrative model,model discrimination under declared assumptions; not empirical validation
